Segmento,Segmento 1,Nome_Fantasia,Tel 1 ,Tel 2 ,Tel 3,Tel 4 ,Tel 5 ,Tel 6,E-mail ,Contato ,Rua ,Bairro ,Municipio ,UF ,CEP,ROTERIZAÇÃO ,Finalização ,__PowerAppsId__
"Estética","SAÚDE","Sabrina Monteiro Clínic Harmonização Facial e Estética Avançada","(21) 99407-4792",,,,,,,,"Av. Brg. Lima e Silva, 1939 - 204","Jardim Vinte e Cinco de Agosto","Duque de Caxias","RJ","25071-182","-22.790744690843724, -43.305796200811024",,
"Ortopédico ","SAÚDE","TECNOMEDI Nova Iguaçu Produtos Médicos & Ortopédicos, Saúde & Bem Estar","(21) 2668-2472",,,,,,,,"Travessa Mariano de Moura, 77 - loja 5 -","Centro","Nova Iguaçu","RJ","26210-160","-22.758315382059017, -43.45275700266455",,
"Ortopédica ","SAÚDE","Iris Hospitalar","(21) 2767-7919",,,,,,,,"Condomínio Edifício Cidade de Nova Iguaçu - R. Otávio Tarquino, 238 - Loja 16 ","Centro","Nova Iguaçu","RJ","26210-172","-22.757935175203922, -43.449590416156035",,
"Ortopédicos ","SAÚDE","Orto Rio","(21) 2767-9370",,,,,,,,"R. Dr. Thibau, 80 - 1ºandar","Centro","Nova Iguaçu","RJ","26255-158","-22.759678208476995, -43.45398617382827",,
"Estética","SAÚDE","Bless Estética e Bem Estar","(21) 96732-9888",,,,,,,,"R. São José, 491 ","Vila São Luis","Duque de Caxias","RJ","25065-010","-22.78098139046318, -43.29299244684465",,
"Ortopefico","SAÚDE","Bliamed Artigos Ortopedicos","(21) 2669-6266",,,,,,,," Av. Mal. Floriano Peixoto, 2363 - loja 1 lt c ","Centro","Nova Iguaçu ","RJ"," 26210-000","-22.900081725977333, -43.280944334937395",,
"Turismo","TURISMO","Tritton Turismo","(21) 2715-7233",,,,,,,,"R. Gavião Peixoto, 124 - sala 802 -   ","Icaraí","Niterói ","RJ","24220-101","-22.903395527267868, -43.11195300266162",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Office Info","(21) 3042-2167",,,,,,,,"R. Dagmar da Fonseca, 26 - Loja 138","Madureira","Rio de Janeiro","RJ","21351-040","-22.87403961210204, -43.33800027514988",,
"Estética ","SAÚDE","Fabi Escudeiro","(21) 96705-9691",,,,,,,,"R. Teixeira de Souza, Nº 84 "," Praça Cruzeiro","Rio Bonito ","RJ","28800-000","-22.719421450820306, -42.643266925942584",,
"Ortopédica ","SAÚDE","Casa do Médico - Produtos Hospitalares","(21) 3952-7490",,,,,,,,"Av. Dr. Luiz Guimarães, 75","Centro","Nova Iguaçu ","RJ","26210-021","-22.760198289278208, -43.44797058069339",,
"Estética ","SAÚDE","Espaço Manu Correa Beauty","(21) 99862-2308",,,,,,,,"R. Pinto Coelho Júnior, 74 ","Centro"," Rio Bonito","RJ","28800-000","-22.71323184918762, -42.6300168873209",,
"Ortopédica ","SAÚDE","SR SHOOW","(21) 2667-6966",,,,,,,," Av. Mal. Floriano Peixoto, 2166 ","Centro","Nova Iguaçu","rj"," 26210-000","-22.75933891590101, -43.45165811615606",,
"Turismo","TURISMO","Flymais.com Viagens Turismo e Câmbio","(21) 2042-2777",,,,,,,,"R. Ator Paulo Gustavo, 26 - 1017 - Icaraí, Niterói - RJ, ","Icaraí","Niterói","RJ","24230-060","-22.90331409103101, -43.114808773825466",,
"Ortopédica ","SAÚDE","Estação do Médico","(21) 2667-5999",,,,,,,,"R. Gov. Portela, 683 ","Centro","Nova Iguaçu","RJ","26221-030","-22.762480593355356, -43.44209218917289",,
"Estética","SAÚDE","Vanessa Magalhães Beauty Spa Estetica","(21) 98376-6885",,,,,,,,"Av. Governador Leonel de Moura Brizola, 1898 - 7º andar Sala 701","Centro","Duque de Caxias ","RJ"," 25020-001","-22.785340028285248, -43.310290144991704",,
"Ortopédica ","SAÚDE","OrtoMegs","(21) 2764-3175",,,,,,,,"R. Ivan Vigné, 80 - Loja 11 ","Centro","Nova Iguaçu","RJ","26255-158","-22.75976039020368, -43.45403417382832",,
"Estética ","SAÚDE","Patricia Meurer Depilação e Estética","(21) 97193-9400",,,,,,,,"R. Maj. Bezerra Cavalcante, 296 - Loja 101","Centro","Rio Bonito","RJ","24800-000","-22.710045744582292, -42.62812401986287",,
"Estética ","SAÚDE","K&K Salao e Estética","(21) 99500-6129",,,,,,,,"Av. Theonas Martins Gomes ","Mangueirinha","Rio Bonito","RJ","28800-000","-22.71319423630577, -42.63657051986289",,
"Ortopédica ","SAÚDE","Bliamed Artigos Ortopedicos","(21) 2042-3444",,,,,,,,"Rua Deputado Aryes, R. Dep. Darcílio Ayres Raunhetti, 122 "," Miguel Couto","Nova Iguaçu","RJ","26070-461","-22.70599459111499, -43.43063779789987",,
"Turismo","TURISMO","Niterói Vistos","(21) 97274-3172",,,,,,,,"Rua Mariz e Barros - Icaraí, Niterói - RJ, ","Centro","Niterói","RJ","24220-120","-22.905565459641686, -43.10415280266171",,
"Estética ","SAÚDE","Hendi Valeriote Micropigmentação e Estetica","(21) 98513-1260",,,,,,,,"R. Pedro Colares, n 10 ","Centro","Rio Bonito ","RJ","28800-000","-22.716010163442864, -42.628680518009936",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Ponto Mix","(21) 7796-9314",,,,,,,,"R. Carolina Machado, 362 - Loja 26 - ,  - RJ, 21350-270","Madureira","Rio de Janeiro","RJ","21350-270","-22.872764109802382, -43.3357561093772",,
"Ortopédicos ","SAÚDE","New Medic",,,,,,,,,"R. Comendador Soares, 248","Centro","Nova Iguaçu","RJ","26255-350","-22.760597856746003, -43.45627800767666",,
"Turismo","TURISMO","FCT Transporte e Turismo","(21) 3587-1170",,,,,,,,"Rua Quinze de Novembro, 90 - sala 312 ","Centro","Niterói","RJ","24020-125","-22.89624533489928, -43.12209838067039",,
"Estética ","SAÚDE","Sherlei e Sheila Espaço de Estética","(21) 99527-5855",,,,,,,,"R. Dr. Matos, 44 - Sala 103","Mangueirinha"," Rio Bonito","RJ","28000-000","-22.70989183545439, -42.62740314684603",,
"Ortopédicos ","SAÚDE","Parada do médico produtos hospitalares","(21) 2666-7906",,,,,,,,"Estr. Luiz de Lemos, 2371 ","Vila Borgerth","Nova Iguaçu ","RJ","26022-140","-22.719413776424023, -43.44318336033747",,
"Agência de Turism","TURISMO","Nova Era","(21) 2652-1818",,,,,,,,"R. Ten. José Dias, 441 ","Centro","Duque de Caxias","RJ","25010-305","-22.787910218178776, -43.31299911931054",,
"Ortopédica ","SAÚDE","Nova Cirúrgica","(21) 2667-2887",,,,,,,,"Travessa Mariano de Moura, 31","Centro"," Nova Iguaçu","RJ","26210-160","-22.75844667298711, -43.45280915848383",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Info Shopping","(21) 99109-6588",,,,,,,,"R. Dagmar da Fonseca, 32 - ,  - RJ, 21351-040","Madureira","Rio de Janeiro","RJ","21351-040","-22.874093412188174, -43.338233005837054",,
"Estética ","SAÚDE","Espaço Rose Mello","(21) 99582-1843",,,,,,,,"R. Francisco Pereira Luz, 80","Serra do Sambê","Rio Bonito ","RJ"," 28800-000","-22.702701033968268, -42.633345118010126",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","All Servitec Informática","(21) 2450-3981",,,,,,,,"R. Carolina Machado, 380 - Sala 202 - Madureira, Rio de Janeiro - RJ, 21351-021","Madureira","Rio de Janeiro","RJ","21351-021","-22.87662634091944, -43.33676177329847",,
"estética ","SAÚDE","Espaço de Beleza Capilar e Facial","(21) 96772-8143",,,,,,,,"R. Des. Itabaiana de Oliveira, 76 - Centro, Rio Bonito - RJ, 28800-000","Centro","Rio Bonito","RJ","28800-000","-22.709854520594014, -42.621833618010015",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Med info","(21) 3359-6616",,,,,,,,"R. Dagmar da Fonseca, 33","Madureira","Rio de Janeiro","RJ","21351-040","-22.86847842323925, -43.33695887242633",,
"Estética ","SAÚDE","Cimar Cabeleireira","(21) 2734-5262",,,,,,,,"R. Dr. Antenor Marmo, 514"," Centro"," Rio Bonito","RJ","28800-000","-22.708999743070496, -42.629190989173885",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","LMX Informática","(21) 3128-2911",,,,,,,,"R. Soares Caldeira, 142 - Madureira, Rio de Janeiro - RJ, 21351-080","Madureira","Rio de Janeiro","RJ","21351-080","-22.87051560412658, -43.33986035980638",,
"Ortopédico","TURISMO","Centro Ortopédico Dr.Scholl's","(21) 2613-1049",,,,,,,,"R. da Conceição, 43","Centro","Niterói ","RJ","24020-081","-22.893701241535286, -43.12300340266183",,
"Ortopédico","SAÚDE","Cirúrgica Fluminense","(21) 2629-3162",,,,,,,,"R. da Conceição, 152 - loja 101","Centro","Niterói","RJ","24020-084","-22.89437684660328, -43.11990920080888",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Info Power","(21) 2451-9146",,,,,,,,"R. Dagmar da Fonseca, 26b - ,  - RJ, 21351-040","Madureira","Rio de Janeiro","RJ","21351-040","-22.86749874065677, -43.33936250994437",,
"Ortopédico","SAÚDE","Staf Med Produtos Médicos","(21) 3587-0272",,,,,,,,"Av. Alm. Tamandaré, 668 - 105","Piratininga","Niterói ","RJ","24350-380","-22.94664995051269, -43.058190918005444",,
"Agência de Turismo","TURISMO","Advent Turismo","(21) 3939-0010",,,,,,,,"Av. Presidente Vargas, 187 - sobre loja 16, R. 25 de Agósto, Duque de Caxias - RJ, ","Centro","Duque de Caxias ","RJ","25070-330","-22.789108750338514, -43.30911776218912",,
"Estética","SAÚDE","CVC Caxias","(21) 2674-8458",,,,,,,,"Rod. Washington Luíz, 2895 - Loja 204 I","Parque Duque","Duque de Caxias","RJ","25085-008","-22.785689271002656, -43.286587929647254",,
"Ortopédicos ","SAÚDE","ShopMedic","(21) 99915-3410",,,,,,,,"Av. Getúlio Vargas, 1577 - Loja B"," Centro","Nilópolis","RJ"," 26525-023","-22.807937046075697, -43.41842498917195",,
"Ortopédico","SAÚDE","Raio X Material Hospitalar Região Oceânica - ","(21) 2609-6310",,,,,,,,"Estr. Francisco da Cruz Nunes, 201","Itaipu"," Niterói","RJ","24340-000","-22.940096339298087, -43.044107856627264",,
"Ortopédico","SAÚDE","Visio Cintas","(21) 3761-7272",,,,,,,,"Av. Getúlio Vargas, 1650 ","Centro","Nilópolis","RJ","26510-010","-22.807393205331614, -43.41855393335264",,
"Agência de turismo","TURISMO","Bons de Trilha Ecoturismo","(21) 96939-0745",,,,,,,,"Estr. do Calundu ","N senhora do Carmo","Duque de Caxias ","RJ"," 25040-610","-22.749697625956248, -43.32515014313952",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Winfo Mercadao","(21) 2452-5647",,,,,,,,"R. Conselheiro Galvão, 96 - Galeria K - Madureira, Rio de Janeiro - RJ, 21360-000","Madureira","Rio de Janeiro","RJ","21360-000","-22.871031592628118, -43.33715507329867",,
"Ortopédico","SAÚDE","Witmed","(21) 2613-4951",,,,,,,,"Tv. Alberto Vítor, 8 - Loja 2 ","Centro","Niterói","RJ"," 24020-300","-22.894385730258485, -43.121706329645086",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Macharet Informatica","(21) 97600-8190",,,,,,,,"estrada intendente magalhães 188 casa 51 Fundos - Madureira, Rio de Janeiro - RJ, 21341-332","Madureira","Rio de Janeiro","RJ","21341-332","-22.882003763026805, -43.34670997700091",,
"Ortopédico","SAÚDE","Medicar Material Hospitalar Niterói","(21) 3629-0006",,,,,,,,"R. Gavião Peixoto, 147 "," Icaraí","Niterói ","RJ","24230-091","-22.90316759283256, -43.11030063149779",,
"Agência de turismo","TURISMO","CosDuque Turismo","(21) 2391-3837",,,,,,,,"Rua Jair Villela de Oliveira, 511 ","Parque Pauliceia","Duque de Caxias","RJ","25070-060","-22.782521331809168, -43.30478961800859",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Alfa Point Informática","(21) 2450-4482",,,,,,,,"R. Dagmar da Fonseca, 26 - Loja 150 - Madureira, Rio de Janeiro - RJ,","Madureira","Rio de Janeiro","RJ","21350-320","-22.87403961210204, -43.33804319049341",,
"Ortopédico ","SAÚDE","Orto Rio","(21) 2767-9370",,,,,,,,"R. Dr. Thibau, 80 - 1ºandar -  ","Centro","Nova Iguaçu ","RJ","26255-158","-22.75978698859367, -43.45385744815138",,
"Ortopédico","SAÚDE","Pés Sem Dor","(21) 3741-5873",,,,,,,,"Rua Quinze de Novembro, 106 - Sala 1205","Centro"," Niterói","RJ","24020-125","-22.89636275049544, -43.12162168067019",,
"Agência de turismo","SAÚDE","Maia tours","(21) 97342-0038",,,,,,,,"R. Saldanha da Gama, 516 - loja","Engenho do Porto","Duque de Caxias","RJ","25000-000","-20.74799550643372, -43.15918414757645",,
"Estética ","SAÚDE","PERMITA SE AO LUXO","(21) 99540-2325",,,,,,,,"R. Dr. Matos, 44 ","Centro","Rio Bonito","RJ","28800-000","-22.70996552365978, -42.627317602665286",,
"Tecnologia ","SAÚDE","Conserta Meu Notebook","(21) 3301-9954",,,,,,,,"Avenida Ministro Edgar Romero,244 Sobre Loja 220","Madureira","Rio de Janeiro","RJ","21360-200","-22.871076249873518, -43.33532602865058",,
"Turismo","TURISMO","Duque Turismo Agência de Viagens","(21) 3777-7309",,,,,,,,"Av. Brg. Lima e Silva, 1204 ","Jardim Vinte e Cinco de Agosto","Duque de Caxias ","RJ","25071-182","-22.793277429062563, -43.29910417197473",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Técnico Ninja - Informática","(21) 98260-6084",,,,,,,,"Estrada do Portela, 99 Segundo andar - Sala 223 - Madureira, Rio de Janeiro - RJ, 21350-070","Madureira","Rio de Janeiro","RJ","21350-070","-22.87289594756991, -43.3390786904935",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","JGF Informática","(21) 3833-7917",,,,,,,,"R. Dagmar da Fonseca, 26 - Loja 118","Madureira","Rio de Janeiro","RJ","21351-040","-22.850445624415944, -46.546670291802954",,
"Ortopedica","SAÚDE","Dr. Felipe Campos - Ortopedista e Clínica da Dor","(21) 4126-7807",,,,,,,,"LOJA 135, Sobreloja"," Centro","São Gonçalo","RJ","24445-795","-22.819959391391347, -43.03960200266327",,
,"SAÚDE","Oceanica Hopitalar","(21) 3741-4341",,,,,,,,"Estr. Everton da Costa Xavier, 2101 - loja 120 ","Itaipu","Niterói ","RJ","24340-105","-22.91121681348686, -42.98929287382525",,
"Agência de turismo","SAÚDE","CVC Calçadão de Caxias","(21) 3651-0963",,,,,,,,"Av. Nilo Peçanha, 190 - Box 5 ","Vila Meriti","Duque de Caxias ","RJ","25010-305","-22.786217754851922, -43.31256011800848",,
"Ortopedica ","SAÚDE","OrtoMed Material Médico Hospitalar","(21) 97676-2292",,,,,,,,"Av. Pres. Kennedy, 735 - LOJA 116","Estrela do Norte","São Gonçalo"," RJ","24445-795","-22.819991046229053, -43.03965760266322",,
"Ortopedico ","SAÚDE","BISTURI - Material Hospitalar - Alcântara","(21) 3601-4001",,,,,,,,"R. São Pedro Alcântara, 17 ","Alcantara","São Gonçalo","RJ","24710-120","-22.82028498107934, -43.00342647753291",,
"Agência de turismo","TURISMO","Dom Bosco Turismo","(21) 2671-5578",,,,,,,,"R. Alm. Alexandrino, 254 ","Parque Lafaiete","Duque de Caxias","RJ","25025-450","-22.791860218516277, -43.32912588731937",,
"Ortopedico ","SAÚDE","Nabor Ortopedia Técnica","(21) 98052-6638",,,,,,,,"R. Alexandre Muniz, 170","Raul Veiga","São Gonçalo","RJ"," 24711-000","-22.820445104514743, -42.995333729646475",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Nautech Informática","(21) 3597-1050",,,,,,,,"R. Dagmar da Fonseca, 26b","Madureira","Rio de Janeiro","RJ","21351-040","-22.87422519126513, -43.33793902947498",,
,"SAÚDE","Espaço Darama Clínica de Estética","(21) 2704-5244",,,,,,,,"Av. Sete de Setembro, 81 - Sobreloja","Icaraí","Niterói","RJ","24230-250","-22.906790081902237, -43.10353592964481",,
"Agência de turismo","TURISMO","SKAY MASTER TURISMO AGÊNCIA DE VIAGENS","(21) 2772-3344",,,,,,,,"Av. Pres. Vargas, 77 - Sala 103","Centro","Duque de Caxias ","RJ","25070-330","-22.78668339583551, -43.3055702738278",,
"Ortopedico ","SAÚDE","CF Care Material Hospitalar Niterói","(21) 3713-3377",,,,,,,,"R. Dr. Getúlio Vargas, 711"," Barro Vermelho","São Gonçalo","RJ","24416-001","-22.840259182981292, -43.071466902662905",,
"Estética","SAÚDE","Prima Medicina Estética","(21) 96644-4686",,,,,,,,"Av. Pres. Roosevelt, 229","São Francisco"," Niterói","RJ","24360-066","-22.91424986976598, -43.09426088731691",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","LIQUIDATUDO STORE","(21) 4104-5263",,,,,,,,"R. Antônio de Abreu, 80 - sala 727","Madureira","Rio de Janeiro","RJ","21360-000","-22.869400461057833, -43.3408938328218",,
"Ortopedico ","SAÚDE","Varejão das Clínicas - Material Hospitalar - Alcântara","(21) 2603-8437",,,,,,,,"R. Dr. Alfredo Backer, 579 - Bloco A5, Loja 02 ","Alcantara","São Gonçalo "," RJ","24452-001","-22.81937251385991, -43.005062833352326",,
"Estética","SAÚDE","Estética Regenerativa","(21) 99530-2608",,,,,,,,"R. Noronha Torrezão, 24 - sala 406","Santa Rosa"," Niterói ","RJ ","24240-182","-22.897796700052798, -43.10235735848115",,
"Ortopedico ","SAÚDE","Agape aluguel de material hospitalar","(21) 97006-0540",,,,,,,,"R. Salvatori, 1200 - Loja - 03","Rocha"," São Gonçalo ","RJ"," 24744720","-22.84167298567293, -43.01822988731834",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","SCORETEC SOLUÇÕES","(21) 96451-8863",,,,,,,,"Av. Min. Edgard Romero, 433","Madureira","Rio de Janeiro","RJ","21360-201","-22.86680634312318, -43.335056377001315",,
"Ortopedico ","SAÚDE","Salus Distribuidora de Materiais Médicos Hospitalares","(21) 2081-3941",,,,,,,,"R. Dr. Nilo Peçanha, 1019"," Nova Cidade","São Gonçalo ","RJ","24455-021","-22.8150376390195, -43.02307375662967",,
"Estética","SAÚDE","Estética Lorena Villela Niterói -","(21) 99588-8397",,,,,,,,"R. Noronha Torrezão, N° 24 - Sala 506 ","Santa Rosa","Niterói","RJ","24240-182","-22.897925184289967, -43.10240027382569",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Kevin Maia Informática","(21) 96472-4033",,,,,,,,"R. Ewbank da Câmara, 27","Madureira","Rio de Janeiro","RJ","21310-150","-22.87562456972823, -43.34073901650922",,
"Agência de turismo","TURISMO","Cátia & Carlos Tur","(21) 2796-2217",,,,,,,,"R. Paulo, 14 - B","Centro","Mesquita","RJ","26551-240","-22.783023158485108, -43.42686807197489",,
,"SAÚDE","Graça Ennes - Estetica Avançada","(21) 96704-6332",,,,,,,,"Av. Rui Barbosa, 29 - Sala 416 "," São Francisco","Niterói ","RJ","24360-440","-22.920224458494992, -43.09307511615291",,
"Ortopedico ","SAÚDE","CF Care Material Hospitalar Aluguel","(21) 3247-4556",,,,,,,,"R. Dr. Getúlio Vargas, 711 ","Barro Vermelho","São Gonçalo ","RJ","24416-001","-22.84034509614675, -43.071496531499115",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Top! Tech","(21) 99084-0071",,,,,,,,"Estr. do Portela, 99 - loja 108","Madureira","Rio de Janeiro","RJ","21351-901","-22.869630264135285, -43.33836871148643",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","PH Rio Teleinformática","(21) 2791-5966",,,,,,,,"R. Domingos Lopes, 498","Madureira","Rio de Janeiro","RJ","21310-120","-22.87832287345895, -43.34088733185319",,
"Estética","SAÚDE","Estética Lorena Villela Niterói","(21) 99588-8397",,,,,,,,"R. Noronha Torrezão, N° 24 - Sala 506","Santa Rosa","Niterói","RJ","24240-182","-22.897846117081492, -43.102453918006354",,
"Agência de turismo","TURISMO","CVC Mesquita","(21) 99309-1198",,,,,,,,"R. Pref. José Montes Paixão, 1821 ","Centro"," Mesquita","RJ","26584-020","-22.784386594022504, -43.43044761430254",,
"Ortopedico ","SAÚDE","Tecnymagem Suprimentos Hospitalares Ltda","(21) 98104-6871",,,,,,,,"R. Fontes, 371 ","Paraíso","São Gonçalo","RJ","24431-540","-22.832548005125467, -43.07902270266297",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","Nathancell","(21) 97709-4972",,,,,,,,"R. Dagmar da Fonseca, 26 - Madureira, Rio de Janeiro - RJ, 21351-040","Madureira","Rio de Janeiro","RJ","21351-040","-22.874009816270938, -43.33789877418121",,
"Estética","SAÚDE","Glow Clínica de Estética","(21) 99271-5601",,,,,,,,"R. Ator Paulo Gustavo, 160 - Sala 702 - , - ","Icaraí","Niterói ","RJ","24230-052","-22.905945746543114, -43.11231271135763",,
"Agência de turismo","TURISMO","Thiamar - Executivo & Turismo","(21) 97011-0649",,,,,,,,"R. Roberto Figueira, 95","Rocha Sobrinho","Mesquita ","RJ","26574-450","-22.77792059546958, -43.403989831500304",,
,"SAÚDE","Dra. Paula Backer - Clínica de Biomedicina Estética","(21) 2722-8582",,,,,,,,"Rua Lopes Trovão, 318, sala 401 Avenida das Américas, 3500, bloco 4, sala 111 ","Icaraí","Niterói","RJ","24220-070","-22.90139612473437, -43.10625128917004",,
"Tecnologia ","TECNOLOGIA DA INFORMAÇÃO","(VP InfoGames","(21) 96584-2156",,,,,,,,"R. Dagmar da Fonseca, 26 - Stand 116 - Madureira, Rio de Janeiro - RJ, 21351-040","Madureira","Rio de Janeiro","RJ","21351-040","-22.87402972703754, -43.33793590061059",,
"Ortopedico ","SAÚDE","Centro Ortopédico Dr.Scholl's","(21) 2613-1049",,,,,,,,"R. da Conceição, 43 ","Centro","Niterói ","RJ","24020-081","-22.88778087217496, -43.12270134239728",,
"Estética","SAÚDE","D C Estética Niterói (Daniele Cantuária )-","(21) 99954-3212",,,,,,,,"R. Gavião Peixoto, 182 - Sala 219 ","Icaraí","Niterói","RJ","24230-101","-22.90428514436813, -43.109761536488364",,
"Estética","SAÚDE","Veron Estética","(21) 3608-8992",,,,,,,,"R. Otávio Carneiro, 143 - 405 -","Icaraí","Niterói","RJ","24230-190","-22.905173093468676, -43.10883981430028",,
"Estética ","SAÚDE","Studio Estética Danielle Barcellos","(21) 98013-5648",,,,,,,,"R. Laureano Rosa, 171 - loja02 ","Alcantara","São Gonçalo","RJ","24710-360","-22.82249028540274, -43.004655273827105",,
,"SAÚDE","Esplenda: Centro de Saúde Integrado","(21) 2714-9496",,,,,,,,"R. Gavião Peixoto, 417 ","Icaraí","Niterói","RJ","24230-093","-22.907898787844395, -43.105308491022754",,
"Estética","SAÚDE","Essenzza Saúde Corporal","(21) 97283-3497",,,,,,,,"R. Ator Paulo Gustavo, 229 - sala 1620 ","Icaraí","Niterói"," RJ"," 24230-052","-22.90642712958336, -43.110625160333825",,
